Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
256,49.38323165,0.13408566,0.00698115,-0.00001786
257,49.26115254,0.12207911,0.00694203,0.00003912
258,49.09572895,0.16542359,0.00694818,-0.00000614
259,48.95812686,0.13760209,0.00694351,0.00000467
260,48.81965979,0.13846707,0.00690343,0.00004008
261,48.71108590,0.10857388,0.00690961,-0.00000618
262,48.53306077,0.17802513,0.00689110,0.00001851
263,48.41214082,0.12091996,0.00690939,-0.00001830
264,48.25209075,0.16005007,0.00686944,0.00003995
265,48.12449695,0.12759380,0.00685681,0.00001263
266,47.97939477,0.14510219,0.00685124,0.00000557
267,47.88034399,0.09905077,0.00689041,-0.00003917
268,47.71917105,0.16117295,0.00680933,0.00008108
269,47.58927979,0.12989125,0.00677863,0.00003070
270,47.44834158,0.14093821,0.00680282,-0.00002419
271,47.30553990,0.14280168,0.00677484,0.00002798
272,47.17547424,0.13006567,0.00679017,-0.00001533
273,47.07347921,0.10199502,0.00678866,0.00000152
274,46.91179743,0.16168178,0.00674405,0.00004461
275,46.78294796,0.12884948,0.00675339,-0.00000935
276,46.67294908,0.10999888,0.00675827,-0.00000488
277,46.52219952,0.15074956,0.00672325,0.00003502
278,46.40438125,0.11781827,0.00672389,-0.00000064
279,46.27678699,0.12759426,0.00672745,-0.00000356
280,46.22572850,0.05105849,0.00678602,-0.00005857
281,46.01720670,0.20852180,0.00666844,0.00011759
282,45.89697129,0.12023541,0.00666506,0.00000338
283,45.76491382,0.13205746,0.00665874,0.00000632
284,45.64317843,0.12173539,0.00664778,0.00001096
285,45.54329322,0.09988521,0.00667198,-0.00002420
286,45.40196384,0.14132938,0.00665341,0.00001857
287,45.29496383,0.10700001,0.00665923,-0.00000583
288,45.17712602,0.11783781,0.00660325,0.00005598
289,45.03502292,0.14210310,0.00659314,0.00001011
290,44.99948578,0.03553713,0.00669776,-0.00010462
291,44.81235691,0.18712888,0.00658792,0.00010984
292,44.68619557,0.12616134,0.00659361,-0.00000569
293,44.57046345,0.11573212,0.00654241,0.00005120
294,44.46283430,0.10762915,0.00658659,-0.00004418
295,44.32817893,0.13465537,0.00653249,0.00005410
296,44.22810153,0.10007740,0.00651695,0.00001554
297,44.09560711,0.13249442,0.00651732,-0.00000038
298,43.97507238,0.12053473,0.00651907,-0.00000175
299,43.86682986,0.10824252,0.00652344,-0.00000436
300,43.74596579,0.12086407,0.00649335,0.00003008
