Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
187,450.89469084,7.65477439,0.23531600,0.00272140
188,443.43492203,7.45976881,0.23284116,0.00247483
189,436.16430358,7.27061844,0.23044158,0.00239958
190,429.07711500,7.08718858,0.22809045,0.00235113
191,422.16787374,6.90924126,0.22581103,0.00227942
192,415.43140980,6.73646394,0.22357348,0.00223755
193,408.86290643,6.56850337,0.22137339,0.00220009
194,402.45790792,6.40499851,0.21920782,0.00216558
195,396.21229994,6.24560798,0.21707446,0.00213336
196,390.12226947,6.09003047,0.21497175,0.00210271
197,384.18425239,5.93801708,0.21289890,0.00207285
198,378.39487587,5.78937652,0.21085592,0.00204298
199,372.75090196,5.64397391,0.20884360,0.00201232
200,367.24917728,5.50172468,0.20686346,0.00198014
201,361.88659249,5.36258479,0.20491765,0.00194580
202,356.66005364,5.22653885,0.20300884,0.00190882
203,351.56646629,5.09358736,0.20119953,0.00180930
204,346.60273200,4.96373429,0.19948599,0.00171354
205,341.76575591,4.83697608,0.19781605,0.00166995
206,337.05246285,4.71329306,0.19619214,0.00162391
207,332.45981872,4.59264413,0.19461620,0.00157594
208,327.98485335,4.47496537,0.19308951,0.00152669
209,323.62468073,4.36017262,0.19161257,0.00147693
210,319.37651319,4.24816754,0.19018509,0.00142748
211,315.23766717,4.13884601,0.18890681,0.00127828
212,311.20555990,4.03210728,0.18768802,0.00121879
213,307.27769771,3.92786218,0.18650963,0.00117839
214,303.45165870,3.82603901,0.18538884,0.00112079
215,299.72507257,3.72658613,0.18430557,0.00108327
216,296.09560130,3.62947127,0.18325608,0.00104949
217,292.56092341,3.53467789,0.18223300,0.00102308
218,289.11872383,3.44219958,0.18123265,0.00100036
219,285.76669005,3.35203378,0.18025155,0.00098110
220,282.50251414,3.26417591,0.17928660,0.00096495
221,279.32389930,3.17861484,0.17834296,0.00094364
222,276.22856881,3.09533049,0.17743011,0.00091285
223,273.21427544,3.01429337,0.17656131,0.00086880
224,270.27880948,2.93546596,0.17573083,0.00083048
225,267.42000418,2.85880530,0.17490703,0.00082380
226,264.63573827,2.78426592,0.17408981,0.00081722
227,261.92393567,2.71180260,0.17327943,0.00081038
228,259.28256334,2.64137233,0.17247644,0.00080300
229,256.70962801,2.57293533,0.17168157,0.00079487
230,254.20317288,2.50645513,0.17089567,0.00078590
231,251.76127505,2.44189784,0.17011962,0.00077605
232,249.38204399,2.37923106,0.16935424,0.00076539
233,247.06362141,2.31842258,0.16861615,0.00073808
234,244.80418219,2.25943921,0.16791276,0.00070339
235,242.60193626,2.20224593,0.16722073,0.00069204
236,240.45513087,2.14680539,0.16654016,0.00068057
237,238.36205296,2.09307791,0.16587097,0.00066918
238,236.32103126,2.04102171,0.16521290,0.00065807
239,234.33043784,1.99059342,0.16456550,0.00064740
240,232.38868908,1.94174876,0.16392822,0.00063729
241,230.49424590,1.89444317,0.16330040,0.00062782
242,228.64561348,1.84863242,0.16268134,0.00061906
243,226.84134039,1.80427309,0.16207034,0.00061100
244,225.08001747,1.76132292,0.16146669,0.00060365
245,223.36027648,1.71974099,0.16086974,0.00059695
246,221.68078877,1.67948771,0.16027888,0.00059086
247,220.04026410,1.64052468,0.15969359,0.00058530
248,218.43744964,1.60281445,0.15911338,0.00058020
249,216.87112937,1.56632027,0.15854059,0.00057279
250,215.34012358,1.53100579,0.15799820,0.00054239
251,213.84328867,1.49683491,0.15745954,0.00053866
252,212.37951698,1.46377168,0.15692442,0.00053513
253,210.94773664,1.43178035,0.15639267,0.00053174
254,209.54691117,1.40082547,0.15586421,0.00052846
255,208.17603903,1.37087214,0.15533900,0.00052521
256,206.83415286,1.34188617,0.15481704,0.00052197
257,205.52031854,1.31383432,0.15429836,0.00051867
258,204.23363416,1.28668438,0.15379117,0.00050719
