Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
122,11.97592037,0.08876007,0.13756923,0.00057649
123,11.89374554,0.08217483,0.13707574,0.00049349
124,11.81016492,0.08358062,0.13659207,0.00048367
125,11.73004651,0.08011841,0.13631684,0.00027524
126,11.64771485,0.08233166,0.13590047,0.00041637
127,11.56509641,0.08261844,0.13530660,0.00059387
128,11.48645504,0.07864137,0.13488652,0.00042008
129,11.40987591,0.07657913,0.13443941,0.00044711
130,11.33289795,0.07697796,0.13396969,0.00046973
131,11.25603246,0.07686548,0.13365519,0.00031450
132,11.18068612,0.07534635,0.13329876,0.00035643
133,11.10413586,0.07655025,0.13274794,0.00055082
134,11.03096742,0.07316844,0.13221228,0.00053566
135,10.95724589,0.07372153,0.13205838,0.00015389
136,10.88507884,0.07216705,0.13166769,0.00039070
137,10.81409233,0.07098651,0.13126970,0.00039799
138,10.74362241,0.07046992,0.13085116,0.00041854
139,10.67537672,0.06824569,0.13066901,0.00018216
140,10.60385853,0.07151819,0.13012080,0.00054820
141,10.53676685,0.06709168,0.12961093,0.00050987
142,10.46843160,0.06833525,0.12921651,0.00039442
143,10.40331064,0.06512095,0.12882636,0.00039015
144,10.33469830,0.06861234,0.12863673,0.00018963
145,10.26977666,0.06492164,0.12844228,0.00019445
146,10.20756927,0.06220739,0.12782493,0.00061735
147,10.14354157,0.06402770,0.12750066,0.00032427
148,10.07860395,0.06493762,0.12710704,0.00039362
149,10.01798886,0.06061508,0.12693542,0.00017162
150,9.95477265,0.06321621,0.12641492,0.00052050
151,9.89477382,0.05999884,0.12609608,0.00031885
152,9.83234451,0.06242930,0.12575350,0.00034258
153,9.77327614,0.05906837,0.12551031,0.00024319
154,9.71379200,0.05948414,0.12510105,0.00040926
155,9.65505312,0.05873888,0.12468957,0.00041148
156,9.59657627,0.05847685,0.12434082,0.00034876
157,9.53831121,0.05826506,0.12392598,0.00041484
158,9.48115713,0.05715408,0.12367043,0.00025554
159,9.42521152,0.05594561,0.12315260,0.00051784
160,9.36846379,0.05674772,0.12298035,0.00017225
161,9.31506298,0.05340082,0.12278385,0.00019650
162,9.25929124,0.05577174,0.12242287,0.00036098
163,9.20392408,0.05536716,0.12193519,0.00048768
164,9.14941422,0.05450986,0.12174967,0.00018552
165,9.09692896,0.05248527,0.12127447,0.00047520
166,9.04531130,0.05161766,0.12099249,0.00028198
167,8.99275953,0.05255177,0.12079834,0.00019415
168,8.94035051,0.05240902,0.12036897,0.00042937
169,8.88829561,0.05205490,0.12004274,0.00032623
170,8.83863918,0.04965643,0.11983247,0.00021027
171,8.78912445,0.04951472,0.11950680,0.00032567
172,8.73707783,0.05204662,0.11921075,0.00029605
173,8.68989299,0.04718484,0.11881873,0.00039202
174,8.64049810,0.04939489,0.11854086,0.00027787
175,8.59214938,0.04834872,0.11831204,0.00022882
176,8.54410405,0.04804532,0.11796911,0.00034293
177,8.49728059,0.04682347,0.11756555,0.00040356
178,8.44866916,0.04861143,0.11742208,0.00014347
179,8.40227816,0.04639100,0.11711597,0.00030612
180,8.35796082,0.04431734,0.11678547,0.00033049
181,8.31135726,0.04660356,0.11645842,0.00032705
182,8.26523358,0.04612369,0.11607335,0.00038507
183,8.22123029,0.04400329,0.11589395,0.00017940
184,8.17709574,0.04413455,0.11587293,0.00002102
185,8.13252899,0.04456675,0.11534933,0.00052360
186,8.08796863,0.04456036,0.11487102,0.00047831
187,8.04478201,0.04318662,0.11469022,0.00018079
188,8.00156239,0.04321962,0.11455037,0.00013985
189,7.96080117,0.04076122,0.11417997,0.00037040
190,7.91783572,0.04296545,0.11390515,0.00027482
191,7.87603344,0.04180228,0.11363249,0.00027266
192,7.83424381,0.04178963,0.11342918,0.00020331
193,7.79353365,0.04071015,0.11307690,0.00035228
194,7.75249081,0.04104285,0.11291839,0.00015851
195,7.71264463,0.03984618,0.11266947,0.00024892
196,7.67336242,0.03928220,0.11227353,0.00039594
197,7.63393436,0.03942806,0.11197390,0.00029962
198,7.59557518,0.03835919,0.11169185,0.00028205
199,7.55534623,0.04022894,0.11139371,0.00029814
200,7.51768063,0.03766560,0.11131213,0.00008158
201,7.47859883,0.03908180,0.11076140,0.00055073
202,7.44130517,0.03729366,0.11064586,0.00011554
203,7.40265236,0.03865281,0.11030685,0.00033901
204,7.36538196,0.03727040,0.11010323,0.00020362
205,7.32895026,0.03643170,0.10990929,0.00019394
206,7.29224449,0.03670577,0.10954671,0.00036259
207,7.25571149,0.03653300,0.10933568,0.00021103
208,7.22097997,0.03473152,0.10909010,0.00024558
209,7.18537194,0.03560803,0.10897662,0.00011348
210,7.14923675,0.03613520,0.10879312,0.00018350
211,7.11356833,0.03566842,0.10839137,0.00040175
212,7.07991029,0.03365804,0.10810559,0.00028578
213,7.04477562,0.03513466,0.10784562,0.00025997
214,7.01104900,0.03372662,0.10771248,0.00013314
215,6.97704725,0.03400176,0.10751239,0.00020009
216,6.94444957,0.03259767,0.10717252,0.00033987
217,6.91087508,0.03357450,0.10696681,0.00020570
218,6.87760599,0.03326908,0.10666387,0.00030294
219,6.84420785,0.03339814,0.10642090,0.00024297
220,6.81219883,0.03200902,0.10623387,0.00018703
221,6.78039830,0.03180053,0.10590259,0.00033128
222,6.74814925,0.03224904,0.10576264,0.00013995
223,6.71613123,0.03201803,0.10550970,0.00025294
224,6.68576696,0.03036427,0.10519142,0.00031828
225,6.65442244,0.03134452,0.10516800,0.00002342
226,6.62281437,0.03160807,0.10486576,0.00030224
227,6.59402535,0.02878902,0.10446448,0.00040128
228,6.56346846,0.03055688,0.10437080,0.00009368
229,6.53295677,0.03051169,0.10414704,0.00022376
230,6.50204266,0.03091411,0.10391338,0.00023365
231,6.47283680,0.02920585,0.10361972,0.00029367
232,6.44431584,0.02852096,0.10330780,0.00031191
233,6.41597594,0.02833990,0.10319569,0.00011211
234,6.38682767,0.02914827,0.10304854,0.00014715
235,6.35790198,0.02892569,0.10281786,0.00023068
236,6.32925106,0.02865093,0.10247772,0.00034014
237,6.30207767,0.02717339,0.10227220,0.00020552
238,6.27373181,0.02834586,0.10214782,0.00012438
239,6.24631700,0.02741481,0.10191839,0.00022943
240,6.21920717,0.02710983,0.10163822,0.00028017
241,6.19173018,0.02747699,0.10141710,0.00022112
242,6.16451790,0.02721228,0.10127698,0.00014012
243,6.13808156,0.02643634,0.10107683,0.00020015
244,6.11185061,0.02623095,0.10081218,0.00026465
245,6.08517477,0.02667583,0.10069427,0.00011791
246,6.05966985,0.02550492,0.10034921,0.00034506
247,6.03345289,0.02621696,0.10012305,0.00022616
248,6.00780633,0.02564656,0.09999216,0.00013089
249,5.98225719,0.02554914,0.09970025,0.00029190
250,5.95702588,0.02523131,0.09961064,0.00008961
251,5.93247636,0.02454952,0.09934009,0.00027055
252,5.90735861,0.02511775,0.09923636,0.00010374
253,5.88322392,0.02413469,0.09892221,0.00031415
254,5.85917178,0.02405214,0.09874880,0.00017341
255,5.83459689,0.02457489,0.09867721,0.00007159
256,5.81049826,0.02409862,0.09829566,0.00038156
257,5.78667988,0.02381839,0.09817434,0.00012131
258,5.76294766,0.02373222,0.09790657,0.00026778
259,5.73920078,0.02374688,0.09773839,0.00016818
260,5.71712955,0.02207123,0.09748286,0.00025553
261,5.69335975,0.02376980,0.09740401,0.00007885
262,5.67107458,0.02228517,0.09728977,0.00011424
263,5.64777431,0.02330027,0.09711393,0.00017584
264,5.62474453,0.02302978,0.09681200,0.00030193
265,5.60316280,0.02158173,0.09662386,0.00018814
266,5.58180992,0.02135288,0.09658733,0.00003653
267,5.55850619,0.02330373,0.09630742,0.00027992
268,5.53713248,0.02137371,0.09604991,0.00025751
269,5.51472342,0.02240906,0.09578704,0.00026286
270,5.49400170,0.02072172,0.09562066,0.00016638
271,5.47276658,0.02123512,0.09557522,0.00004543
272,5.45165158,0.02111500,0.09534810,0.00022712
273,5.43054444,0.02110714,0.09503182,0.00031629
274,5.40981810,0.02072634,0.09486597,0.00016584
275,5.38932852,0.02048958,0.09486183,0.00000415
276,5.36865329,0.02067523,0.09465688,0.00020494
277,5.34866351,0.01998979,0.09437475,0.00028213
278,5.32821532,0.02044819,0.09413946,0.00023529
279,5.30890558,0.01930974,0.09420668,-0.00006722
280,5.28900563,0.01989996,0.09379653,0.00041014
281,5.26860818,0.02039745,0.09366503,0.00013150
282,5.24900989,0.01959828,0.09358088,0.00008415
283,5.22988781,0.01912209,0.09334020,0.00024068
284,5.21081546,0.01907235,0.09314272,0.00019748
285,5.19190811,0.01890735,0.09302271,0.00012001
286,5.17320875,0.01869936,0.09274437,0.00027834
287,5.15451091,0.01869784,0.09267254,0.00007183
288,5.13583892,0.01867199,0.09249393,0.00017860
289,5.11763296,0.01820596,0.09230646,0.00018748
290,5.09892714,0.01870582,0.09215288,0.00015358
291,5.08026503,0.01866211,0.09200255,0.00015033
292,5.06285463,0.01741040,0.09174312,0.00025943
293,5.04461162,0.01824301,0.09162899,0.00011412
294,5.02666822,0.01794341,0.09148676,0.00014224
295,5.00904971,0.01761851,0.09127523,0.00021153
296,4.99126039,0.01778932,0.09105543,0.00021980
297,4.97476351,0.01649687,0.09106185,-0.00000642
298,4.95728572,0.01747780,0.09087641,0.00018545
299,4.94003076,0.01725496,0.09060075,0.00027566
300,4.92296255,0.01706821,0.09048396,0.00011678
301,4.90607575,0.01688681,0.09023604,0.00024793
302,4.88928208,0.01679367,0.09005218,0.00018386
303,4.87313560,0.01614648,0.09002489,0.00002728
304,4.85707783,0.01605777,0.08987998,0.00014491
305,4.83995154,0.01712630,0.08970881,0.00017117
306,4.82384546,0.01610607,0.08966021,0.00004860
307,4.80765570,0.01618976,0.08939467,0.00026554
308,4.79201393,0.01564178,0.08929197,0.00010270
309,4.77580179,0.01621213,0.08902759,0.00026438
310,4.76108104,0.01472075,0.08882405,0.00020353
311,4.74486698,0.01621407,0.08874963,0.00007442
312,4.72929890,0.01556808,0.08857779,0.00017185
313,4.71388542,0.01541348,0.08843615,0.00014164
314,4.69894744,0.01493798,0.08817186,0.00026429
315,4.68364459,0.01530284,0.08814958,0.00002227
316,4.66863360,0.01501100,0.08797774,0.00017184
317,4.65369905,0.01493455,0.08786258,0.00011516
318,4.63846157,0.01523748,0.08775801,0.00010457
319,4.62450353,0.01395804,0.08756853,0.00018948
320,4.60937446,0.01512907,0.08743574,0.00013279
321,4.59502078,0.01435367,0.08726405,0.00017169
322,4.58048862,0.01453216,0.08718043,0.00008361
323,4.56617430,0.01431433,0.08694200,0.00023844
324,4.55221349,0.01396081,0.08691216,0.00002984
325,4.53780539,0.01440810,0.08674058,0.00017158
326,4.52395131,0.01385407,0.08650537,0.00023521
327,4.51020053,0.01375078,0.08635863,0.00014673
328,4.49702914,0.01317140,0.08614517,0.00021347
329,4.48250301,0.01452613,0.08614985,-0.00000469
330,4.46871611,0.01378689,0.08588894,0.00026091
331,4.45612365,0.01259247,0.08572833,0.00016061
332,4.44241303,0.01371062,0.08580474,-0.00007641
333,4.42867765,0.01373538,0.08561438,0.00019036
334,4.41584826,0.01282939,0.08534560,0.00026878
335,4.40258596,0.01326229,0.08538911,-0.00004352
336,4.39001412,0.01257184,0.08522388,0.00016524
337,4.37662962,0.01338451,0.08501372,0.00021015
338,4.36391251,0.01271711,0.08479814,0.00021559
339,4.35112407,0.01278843,0.08469706,0.00010108
340,4.33850296,0.01262111,0.08459763,0.00009943
341,4.32613869,0.01236427,0.08455706,0.00004058
342,4.31343076,0.01270794,0.08436196,0.00019509
343,4.30090053,0.01253022,0.08410533,0.00025663
344,4.28850287,0.01239766,0.08411005,-0.00000472
345,4.27683319,0.01166968,0.08390728,0.00020277
346,4.26426538,0.01256781,0.08378058,0.00012670
347,4.25261743,0.01164795,0.08373138,0.00004920
348,4.24033013,0.01228730,0.08354670,0.00018469
349,4.22840272,0.01192741,0.08338313,0.00016357
350,4.21712210,0.01128061,0.08322975,0.00015338
351,4.20535695,0.01176516,0.08311881,0.00011094
352,4.19383645,0.01152050,0.08308874,0.00003007
353,4.18207335,0.01176310,0.08291613,0.00017261
354,4.17052229,0.01155106,0.08279180,0.00012433
355,4.15875613,0.01176616,0.08264788,0.00014392
356,4.14775203,0.01100410,0.08245955,0.00018834
357,4.13630931,0.01144272,0.08241331,0.00004624
358,4.12542283,0.01088648,0.08228019,0.00013312
359,4.11414424,0.01127859,0.08214965,0.00013053
360,4.10328029,0.01086395,0.08204855,0.00010110
361,4.09231555,0.01096473,0.08188775,0.00016080
362,4.08175542,0.01056013,0.08181351,0.00007424
363,4.07090854,0.01084688,0.08173357,0.00007994
364,4.05993420,0.01097434,0.08155446,0.00017911
365,4.04928741,0.01064678,0.08142430,0.00013016
366,4.03903874,0.01024867,0.08134176,0.00008255
367,4.02817732,0.01086141,0.08123085,0.00011090
368,4.01777542,0.01040191,0.08109541,0.00013545
369,4.00742020,0.01035521,0.08096273,0.00013268
370,3.99733218,0.01008802,0.08083751,0.00012522
371,3.98710710,0.01022508,0.08081597,0.00002154
372,3.97687854,0.01022856,0.08067323,0.00014274
373,3.96745071,0.00942783,0.08047514,0.00019808
374,3.95667956,0.01077116,0.08033718,0.00013796
375,3.94669192,0.00998763,0.08019790,0.00013928
376,3.93691777,0.00977416,0.08016429,0.00003361
377,3.92704191,0.00987586,0.08011791,0.00004638
378,3.91718684,0.00985507,0.07992565,0.00019226
379,3.90737313,0.00981371,0.07981712,0.00010853
380,3.89781508,0.00955805,0.07974714,0.00006998
381,3.88819151,0.00962356,0.07952965,0.00021749
382,3.87906966,0.00912185,0.07946296,0.00006668
383,3.86974168,0.00932798,0.07943299,0.00002997
384,3.86004130,0.00970039,0.07933086,0.00010213
385,3.85075766,0.00928363,0.07916645,0.00016441
386,3.84113332,0.00962435,0.07905151,0.00011494
387,3.83210467,0.00902865,0.07897808,0.00007343
388,3.82306073,0.00904395,0.07890960,0.00006848
389,3.81377140,0.00928932,0.07877089,0.00013871
390,3.80499272,0.00877869,0.07861198,0.00015891
391,3.79593507,0.00905765,0.07856388,0.00004810
392,3.78652341,0.00941166,0.07846279,0.00010109
393,3.77784125,0.00868216,0.07834574,0.00011704
394,3.76917628,0.00866497,0.07820108,0.00014467
395,3.76107089,0.00810539,0.07797976,0.00022131
396,3.75185728,0.00921361,0.07798693,-0.00000717
397,3.74309874,0.00875854,0.07789213,0.00009480
398,3.73497892,0.00811982,0.07788312,0.00000901
399,3.72613132,0.00884760,0.07772173,0.00016139
400,3.71753357,0.00859775,0.07754116,0.00018057
401,3.70896994,0.00856363,0.07749810,0.00004307
402,3.70036150,0.00860844,0.07741562,0.00008247
403,3.69214986,0.00821165,0.07733948,0.00007614
404,3.68437948,0.00777038,0.07712988,0.00020961
405,3.67568555,0.00869393,0.07707741,0.00005246
406,3.66749834,0.00818721,0.07699447,0.00008295
407,3.65929042,0.00820792,0.07695556,0.00003891
408,3.65128363,0.00800679,0.07690480,0.00005076
409,3.64305476,0.00822887,0.07672721,0.00017759
410,3.63533790,0.00771686,0.07654540,0.00018181
411,3.62734583,0.00799207,0.07654403,0.00000137
412,3.61921367,0.00813216,0.07646704,0.00007699
413,3.61139880,0.00781487,0.07630793,0.00015911
414,3.60351758,0.00788123,0.07625043,0.00005750
415,3.59563423,0.00788334,0.07613423,0.00011620
416,3.58797366,0.00766058,0.07604700,0.00008723
417,3.58038566,0.00758799,0.07592254,0.00012446
418,3.57268465,0.00770101,0.07585069,0.00007185
419,3.56532820,0.00735645,0.07583515,0.00001554
420,3.55765561,0.00767259,0.07576329,0.00007186
421,3.55012691,0.00752870,0.07553548,0.00022780
422,3.54265410,0.00747281,0.07546879,0.00006669
423,3.53503626,0.00761784,0.07537918,0.00008962
424,3.52794879,0.00708747,0.07527498,0.00010420
425,3.52018112,0.00776767,0.07518030,0.00009468
426,3.51293197,0.00724914,0.07511881,0.00006149
427,3.50615738,0.00677460,0.07501306,0.00010575
428,3.49875670,0.00740067,0.07495360,0.00005946
429,3.49148330,0.00727341,0.07483609,0.00011752
430,3.48450016,0.00698314,0.07487614,-0.00004005
431,3.47723357,0.00726659,0.07469770,0.00017844
432,3.47096975,0.00626382,0.07460690,0.00009081
433,3.46283512,0.00813463,0.07452705,0.00007985
434,3.45597414,0.00686098,0.07436822,0.00015883
435,3.44914407,0.00683007,0.07435122,0.00001700
436,3.44228170,0.00686236,0.07419347,0.00015775
437,3.43540648,0.00687522,0.07412419,0.00006929
438,3.42850130,0.00690518,0.07405600,0.00006818
439,3.42195156,0.00654974,0.07396590,0.00009010
440,3.41528996,0.00666159,0.07395955,0.00000635
441,3.40853919,0.00675077,0.07380261,0.00015695
442,3.40161912,0.00692007,0.07373167,0.00007094
443,3.39512976,0.00648937,0.07363835,0.00009332
444,3.38826175,0.00686801,0.07352740,0.00011095
445,3.38226238,0.00599937,0.07339553,0.00013186
446,3.37557052,0.00669186,0.07337915,0.00001639
447,3.36894866,0.00662186,0.07334049,0.00003866
448,3.36218175,0.00676691,0.07324792,0.00009257
449,3.35590734,0.00627441,0.07321482,0.00003310
450,3.34927287,0.00663447,0.07305942,0.00015540
451,3.34321645,0.00605642,0.07296445,0.00009498
452,3.33676092,0.00645553,0.07296016,0.00000428
453,3.33052303,0.00623789,0.07280397,0.00015619
454,3.32420353,0.00631950,0.07275955,0.00004442
455,3.31806576,0.00613777,0.07268242,0.00007713
456,3.31161860,0.00644716,0.07257352,0.00010890
457,3.30547131,0.00614730,0.07249056,0.00008297
458,3.29962570,0.00584561,0.07240069,0.00008986
459,3.29348868,0.00613701,0.07236628,0.00003441
460,3.28762906,0.00585962,0.07219354,0.00017274
461,3.28129241,0.00633665,0.07216480,0.00002875
462,3.27511068,0.00618174,0.07213896,0.00002584
463,3.26917993,0.00593074,0.07203451,0.00010445
464,3.26358206,0.00559788,0.07202136,0.00001316
465,3.25736875,0.00621330,0.07193634,0.00008502
466,3.25172889,0.00563987,0.07184997,0.00008637
467,3.24556125,0.00616764,0.07179469,0.00005528
468,3.23971287,0.00584837,0.07164234,0.00015235
469,3.23392122,0.00579165,0.07161900,0.00002335
470,3.22806334,0.00585788,0.07151254,0.00010645
471,3.22234397,0.00571938,0.07147827,0.00003427
472,3.21666994,0.00567403,0.07135157,0.00012670
473,3.21105819,0.00561175,0.07135860,-0.00000703
474,3.20534624,0.00571195,0.07126938,0.00008922
475,3.19982034,0.00552590,0.07113189,0.00013749
476,3.19405421,0.00576613,0.07105471,0.00007717
477,3.18853129,0.00552292,0.07104709,0.00000762
478,3.18303347,0.00549783,0.07102105,0.00002604
479,3.17754298,0.00549049,0.07089818,0.00012287
480,3.17189337,0.00564961,0.07083091,0.00006728
481,3.16645195,0.00544142,0.07068632,0.00014459
482,3.16101035,0.00544160,0.07058230,0.00010401
483,3.15549561,0.00551474,0.07063483,-0.00005253
484,3.15014996,0.00534565,0.07053016,0.00010467
485,3.14491557,0.00523439,0.07047468,0.00005548
486,3.13924331,0.00567226,0.07048049,-0.00000581
487,3.13393575,0.00530756,0.07031655,0.00016393
488,3.12894286,0.00499289,0.07019419,0.00012237
489,3.12330419,0.00563867,0.07020666,-0.00001247
490,3.11816650,0.00513769,0.07015799,0.00004867
491,3.11308229,0.00508421,0.07014334,0.00001465
492,3.10770375,0.00537855,0.07000019,0.00014315
493,3.10246225,0.00524149,0.06990403,0.00009616
494,3.09743086,0.00503139,0.06976372,0.00014030
495,3.09224052,0.00519034,0.06979294,-0.00002922
496,3.08717741,0.00506311,0.06981876,-0.00002582
497,3.08212473,0.00505268,0.06967441,0.00014435
498,3.07690978,0.00521495,0.06961793,0.00005649
499,3.07196559,0.00494419,0.06952924,0.00008869
500,3.06681831,0.00514728,0.06947178,0.00005746
501,3.06190465,0.00491366,0.06944965,0.00002213
502,3.05713686,0.00476779,0.06928188,0.00016776
503,3.05218411,0.00495276,0.06919133,0.00009055
504,3.04723050,0.00495361,0.06922473,-0.00003339
505,3.04212412,0.00510637,0.06916097,0.00006375
506,3.03719844,0.00492568,0.06908235,0.00007862
507,3.03237607,0.00482237,0.06903310,0.00004925
508,3.02752674,0.00484933,0.06901833,0.00001477
509,3.02267175,0.00485499,0.06892333,0.00009500
510,3.01815170,0.00452005,0.06880110,0.00012223
511,3.01300782,0.00514388,0.06875470,0.00004640
512,3.00838684,0.00462098,0.06870461,0.00005010
513,3.00369695,0.00468989,0.06862688,0.00007772
514,2.99891686,0.00478009,0.06865805,-0.00003117
515,2.99429765,0.00461921,0.06850567,0.00015238
516,2.98965445,0.00464320,0.06843628,0.00006939
517,2.98490674,0.00474771,0.06843204,0.00000424
518,2.98027480,0.00463193,0.06836882,0.00006322
519,2.97572658,0.00454823,0.06823728,0.00013155
520,2.97114449,0.00458209,0.06821497,0.00002230
521,2.96636314,0.00478135,0.06818407,0.00003090
522,2.96172909,0.00463404,0.06817789,0.00000618
523,2.95717574,0.00455336,0.06812523,0.00005266
524,2.95274856,0.00442718,0.06799398,0.00013125
525,2.94827811,0.00447045,0.06794761,0.00004637
526,2.94371437,0.00456374,0.06789625,0.00005136
527,2.93940891,0.00430547,0.06781180,0.00008446
528,2.93474777,0.00466114,0.06779770,0.00001410
529,2.93034117,0.00440659,0.06776022,0.00003747
530,2.92598533,0.00435585,0.06765749,0.00010274
531,2.92153852,0.00444681,0.06760647,0.00005102
532,2.91714722,0.00439130,0.06753188,0.00007459
533,2.91292059,0.00422663,0.06754466,-0.00001278
534,2.90860972,0.00431086,0.06746778,0.00007688
