Iteration,Cost,Cost Diff,Relative Error,Relative Error Diff
473,10.66366651,0.02145578,0.02707343,-0.00004138
474,10.64219114,0.02147537,0.02711478,-0.00004135
475,10.62069652,0.02149462,0.02715611,-0.00004133
476,10.59918300,0.02151352,0.02719746,-0.00004135
477,10.57765092,0.02153208,0.02723881,-0.00004135
478,10.55610063,0.02155028,0.02728013,-0.00004132
479,10.53453250,0.02156814,0.02732143,-0.00004129
480,10.51294686,0.02158564,0.02736269,-0.00004126
481,10.49134408,0.02160278,0.02740391,-0.00004123
482,10.46972452,0.02161956,0.02744511,-0.00004119
483,10.44808854,0.02163598,0.02748627,-0.00004116
484,10.42643650,0.02165204,0.02752741,-0.00004114
485,10.40476877,0.02166773,0.02756853,-0.00004112
486,10.38308572,0.02168305,0.02760961,-0.00004108
487,10.36138772,0.02169800,0.02765076,-0.00004115
488,10.33967515,0.02171258,0.02769191,-0.00004115
489,10.31794837,0.02172678,0.02773302,-0.00004111
490,10.29620776,0.02174061,0.02777412,-0.00004111
491,10.27445370,0.02175406,0.02781522,-0.00004109
492,10.25268658,0.02176712,0.02785627,-0.00004105
493,10.23090677,0.02177981,0.02789728,-0.00004101
494,10.20911467,0.02179211,0.02793825,-0.00004097
495,10.18731064,0.02180402,0.02797917,-0.00004092
496,10.16549509,0.02181555,0.02802004,-0.00004088
497,10.14366841,0.02182669,0.02806087,-0.00004083
498,10.12183097,0.02183743,0.02810166,-0.00004078
499,10.09998318,0.02184779,0.02814244,-0.00004079
500,10.07812544,0.02185775,0.02818324,-0.00004079
501,10.05625812,0.02186731,0.02822410,-0.00004086
502,10.03438164,0.02187648,0.02826507,-0.00004097
503,10.01249639,0.02188525,0.02830599,-0.00004092
504,9.99060277,0.02189362,0.02834686,-0.00004087
505,9.96870118,0.02190159,0.02838768,-0.00004082
506,9.94679202,0.02190916,0.02842846,-0.00004078
507,9.92487570,0.02191632,0.02846921,-0.00004075
508,9.90295262,0.02192308,0.02850992,-0.00004071
509,9.88102318,0.02192944,0.02855058,-0.00004066
510,9.85908779,0.02193539,0.02859118,-0.00004060
511,9.83714686,0.02194093,0.02863174,-0.00004055
512,9.81520080,0.02194606,0.02867232,-0.00004058
513,9.79325002,0.02195079,0.02871285,-0.00004053
514,9.77129491,0.02195510,0.02875335,-0.00004050
515,9.74933591,0.02195901,0.02879381,-0.00004046
516,9.72737341,0.02196250,0.02883422,-0.00004042
517,9.70540783,0.02196558,0.02887461,-0.00004038
518,9.68343957,0.02196825,0.02891493,-0.00004032
519,9.66146906,0.02197051,0.02895518,-0.00004026
520,9.63949671,0.02197235,0.02899537,-0.00004019
521,9.61752292,0.02197378,0.02903567,-0.00004029
